banco,eixo,query,grupo,execucao,warmup,latencia_ms,linhas,mem_kb,db_hits,page_cache_hits,page_cache_misses
neo4j,intersetorial,1,anti_join,12,False,185,11754,9696.9,932811,281480,0
neo4j,intersetorial,1,anti_join,13,False,137,11754,9696.9,932811,281480,0
neo4j,intersetorial,1,anti_join,14,False,127,11754,9696.9,932811,281480,0
neo4j,intersetorial,1,anti_join,15,False,130,11754,9696.9,932811,281480,0
neo4j,intersetorial,1,anti_join,16,False,124,11754,9696.9,932811,281480,0
neo4j,intersetorial,1,anti_join,17,False,123,11754,9696.9,932811,281480,0
neo4j,intersetorial,1,anti_join,18,False,127,11754,9696.9,932811,281480,0
neo4j,intersetorial,1,anti_join,19,False,133,11754,9696.9,932811,281480,0
neo4j,intersetorial,1,anti_join,20,False,127,11754,9696.9,932811,281480,0
neo4j,intersetorial,1,anti_join,21,False,121,11754,9696.9,932811,281480,0
neo4j,intersetorial,2,anti_join,1,True,439,51,441.7,2690334,829151,7723
neo4j,intersetorial,2,anti_join,2,False,269,51,441.7,2690334,831585,5289
neo4j,intersetorial,2,anti_join,3,False,192,51,441.7,2690334,833963,2911
neo4j,intersetorial,2,anti_join,4,False,162,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,5,False,158,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,6,False,151,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,7,False,150,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,8,False,151,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,9,False,147,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,10,False,145,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,11,False,310,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,12,False,301,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,13,False,177,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,14,False,159,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,15,False,156,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,16,False,147,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,17,False,145,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,18,False,174,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,19,False,140,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,20,False,142,51,441.7,2690334,837128,0
neo4j,intersetorial,2,anti_join,21,False,143,51,441.7,2690334,837128,0
neo4j,intersetorial,3,multi_hop,1,True,665,45,1307.2,3751057,1096987,45097
neo4j,intersetorial,3,multi_hop,2,False,409,45,1307.2,3751057,1105011,37073
neo4j,intersetorial,3,multi_hop,3,False,330,45,1307.2,3751057,1105516,36568
neo4j,intersetorial,3,multi_hop,4,False,280,45,1307.2,3751057,1105489,36596
neo4j,intersetorial,3,multi_hop,5,False,262,45,1307.2,3751057,1104593,37491
neo4j,intersetorial,3,multi_hop,6,False,271,45,1307.2,3751057,1102951,39134
neo4j,intersetorial,3,multi_hop,7,False,258,45,1307.2,3751057,1102951,39133
neo4j,intersetorial,3,multi_hop,8,False,259,45,1307.2,3751057,1102951,39134
neo4j,intersetorial,3,multi_hop,9,False,253,45,1307.2,3751057,1102951,39133
neo4j,intersetorial,3,multi_hop,10,False,256,45,1307.2,3751057,1102951,39134
neo4j,intersetorial,3,multi_hop,11,False,473,45,1307.2,3751057,1102951,39133
neo4j,intersetorial,3,multi_hop,12,False,625,45,1307.2,3751057,1102951,39134
neo4j,intersetorial,3,multi_hop,13,False,309,45,1307.2,3751057,1102951,39134
neo4j,intersetorial,3,multi_hop,14,False,274,45,1307.2,3751057,1102951,39134
neo4j,intersetorial,3,multi_hop,15,False,269,45,1307.2,3751057,1102951,39133
neo4j,intersetorial,3,multi_hop,16,False,258,45,1307.2,3751057,1102951,39134
neo4j,intersetorial,3,multi_hop,17,False,259,45,1307.2,3751057,1102951,39133
neo4j,intersetorial,3,multi_hop,18,False,257,45,1307.2,3751057,1102951,39134
neo4j,intersetorial,3,multi_hop,19,False,266,45,1307.2,3751057,1102951,39133
neo4j,intersetorial,3,multi_hop,20,False,255,45,1307.2,3751057,1102951,39134
neo4j,intersetorial,3,multi_hop,21,False,257,45,1307.2,3751057,1102951,39133
neo4j,intersetorial,4,anti_join,1,True,187,421,656.6,491736,63385,773
neo4j,intersetorial,4,anti_join,2,False,57,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,3,False,69,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,4,False,56,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,5,False,51,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,6,False,54,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,7,False,59,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,8,False,55,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,9,False,52,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,10,False,61,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,11,False,127,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,12,False,67,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,13,False,68,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,14,False,57,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,15,False,62,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,16,False,85,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,17,False,90,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,18,False,84,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,19,False,90,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,20,False,74,421,656.6,491736,64158,0
neo4j,intersetorial,4,anti_join,21,False,49,421,656.6,491736,64158,0
neo4j,intersetorial,5,multi_hop,1,True,744,645,983.3,4531344,1269567,14858
neo4j,intersetorial,5,multi_hop,2,False,423,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,3,False,296,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,4,False,268,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,5,False,255,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,6,False,255,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,7,False,256,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,8,False,253,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,9,False,255,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,10,False,251,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,11,False,614,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,12,False,397,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,13,False,367,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,14,False,280,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,15,False,266,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,16,False,259,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,17,False,277,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,18,False,252,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,19,False,252,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,20,False,254,645,983.3,4531344,1284425,0
neo4j,intersetorial,5,multi_hop,21,False,251,645,983.3,4531344,1284425,0
neo4j,intersetorial,6,anti_join,1,True,324,59,99.2,798618,154599,24
neo4j,intersetorial,6,anti_join,2,False,148,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,3,False,155,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,4,False,148,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,5,False,148,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,6,False,146,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,7,False,137,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,8,False,127,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,9,False,131,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,10,False,120,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,11,False,181,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,12,False,139,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,13,False,147,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,14,False,152,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,15,False,136,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,16,False,126,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,17,False,122,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,18,False,117,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,19,False,115,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,20,False,112,59,99.2,798618,154623,0
neo4j,intersetorial,6,anti_join,21,False,113,59,99.2,798618,154623,0
neo4j,intersetorial,7,anti_join,1,True,373,20,441.2,1023024,280675,239
neo4j,intersetorial,7,anti_join,2,False,345,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,3,False,221,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,4,False,165,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,5,False,154,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,6,False,151,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,7,False,157,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,8,False,141,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,9,False,145,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,10,False,143,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,11,False,255,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,12,False,197,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,13,False,191,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,14,False,192,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,15,False,186,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,16,False,167,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,17,False,153,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,18,False,152,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,19,False,147,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,20,False,144,20,441.2,1023024,281114,0
neo4j,intersetorial,7,anti_join,21,False,151,20,441.2,1023024,281114,0
neo4j,intersetorial,8,multi_hop,1,True,505,181,420.4,3770166,1108622,1644
neo4j,intersetorial,8,multi_hop,2,False,313,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,3,False,297,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,4,False,234,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,5,False,205,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,6,False,191,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,7,False,190,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,8,False,184,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,9,False,179,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,10,False,180,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,11,False,348,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,12,False,243,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,13,False,299,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,14,False,219,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,15,False,204,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,16,False,190,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,17,False,187,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,18,False,192,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,19,False,179,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,20,False,174,181,420.4,3770166,1110266,0
neo4j,intersetorial,8,multi_hop,21,False,180,181,420.4,3770166,1110266,0
neo4j,intersetorial,9,multi_hop,1,True,181,30,650.7,430934,61188,2418
neo4j,intersetorial,9,multi_hop,2,False,51,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,3,False,59,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,4,False,59,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,5,False,55,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,6,False,52,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,7,False,66,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,8,False,56,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,9,False,60,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,10,False,55,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,11,False,106,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,12,False,55,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,13,False,56,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,14,False,55,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,15,False,56,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,16,False,55,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,17,False,56,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,18,False,55,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,19,False,56,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,20,False,55,30,650.7,430934,63606,0
neo4j,intersetorial,9,multi_hop,21,False,54,30,650.7,430934,63606,0
neo4j,intersetorial,10,multi_hop,1,True,696,1042,482.0,4475159,1269122,24354
neo4j,intersetorial,10,multi_hop,2,False,485,1042,482.0,4475159,1284689,8787
neo4j,intersetorial,10,multi_hop,3,False,378,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,4,False,295,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,5,False,282,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,6,False,276,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,7,False,276,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,8,False,273,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,9,False,280,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,10,False,273,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,11,False,464,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,12,False,456,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,13,False,312,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,14,False,285,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,15,False,274,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,16,False,269,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,17,False,268,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,18,False,269,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,19,False,270,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,20,False,269,1042,482.0,4475159,1293476,0
neo4j,intersetorial,10,multi_hop,21,False,272,1042,482.0,4475159,1293476,0
neo4j,intersetorial,11,espacial,1,True,583,10505,1268.4,2098825,807323,1194
neo4j,intersetorial,11,espacial,2,False,433,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,3,False,420,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,4,False,431,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,5,False,417,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,6,False,421,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,7,False,406,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,8,False,409,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,9,False,425,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,10,False,414,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,11,False,537,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,12,False,423,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,13,False,416,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,14,False,412,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,15,False,422,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,16,False,418,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,17,False,410,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,18,False,414,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,19,False,424,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,20,False,411,10505,1268.4,2098825,808517,0
neo4j,intersetorial,11,espacial,21,False,422,10505,1268.4,2098825,808517,0
neo4j,intersetorial,12,espacial,1,True,605,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,2,False,448,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,3,False,403,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,4,False,328,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,5,False,310,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,6,False,307,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,7,False,300,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,8,False,302,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,9,False,306,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,10,False,302,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,11,False,473,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,12,False,403,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,13,False,333,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,14,False,308,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,15,False,302,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,16,False,310,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,17,False,302,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,18,False,298,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,19,False,301,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,20,False,301,1,398.9,1946837,638126,0
neo4j,intersetorial,12,espacial,21,False,309,1,398.9,1946837,638126,0
neo4j,saude,1,agregacao,1,True,409,645,667.4,3745814,1067890,3689
neo4j,saude,1,agregacao,2,False,295,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,3,False,249,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,4,False,247,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,5,False,204,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,6,False,184,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,7,False,175,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,8,False,173,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,9,False,173,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,10,False,170,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,11,False,343,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,12,False,282,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,13,False,237,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,14,False,232,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,15,False,207,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,16,False,183,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,17,False,174,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,18,False,174,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,19,False,170,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,20,False,167,645,667.4,3745814,1071579,0
neo4j,saude,1,agregacao,21,False,169,645,667.4,3745814,1071579,0
neo4j,saude,2,filtro,1,True,212,1960,261.1,942743,217920,6657
neo4j,saude,2,filtro,2,False,102,1960,261.1,942743,221705,2872
neo4j,saude,2,filtro,3,False,100,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,4,False,102,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,5,False,92,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,6,False,83,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,7,False,84,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,8,False,85,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,9,False,87,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,10,False,78,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,11,False,137,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,12,False,95,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,13,False,96,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,14,False,82,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,15,False,100,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,16,False,93,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,17,False,87,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,18,False,83,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,19,False,74,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,20,False,71,1960,261.1,942743,224577,0
neo4j,saude,2,filtro,21,False,68,1960,261.1,942743,224577,0
neo4j,saude,3,anti_join,1,True,124,1950,465.0,432416,60127,3132
neo4j,saude,3,anti_join,2,False,50,1950,465.0,432416,62561,698
neo4j,saude,3,anti_join,3,False,49,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,4,False,49,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,5,False,46,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,6,False,47,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,7,False,48,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,8,False,42,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,9,False,41,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,10,False,39,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,11,False,79,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,12,False,46,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,13,False,47,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,14,False,48,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,15,False,46,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,16,False,43,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,17,False,41,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,18,False,39,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,19,False,41,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,20,False,40,1950,465.0,432416,63259,0
neo4j,saude,3,anti_join,21,False,40,1950,465.0,432416,63259,0
neo4j,saude,4,filtro,1,True,167,412,44.1,670213,117251,362
neo4j,saude,4,filtro,2,False,62,412,44.1,670213,117613,0
neo4j,saude,4,filtro,3,False,59,412,44.1,670213,117613,0
neo4j,saude,4,filtro,4,False,65,412,44.1,670213,117613,0
neo4j,saude,4,filtro,5,False,66,412,44.1,670213,117613,0
neo4j,saude,4,filtro,6,False,67,412,44.1,670213,117613,0
neo4j,saude,4,filtro,7,False,59,412,44.1,670213,117613,0
neo4j,saude,4,filtro,8,False,60,412,44.1,670213,117613,0
neo4j,saude,4,filtro,9,False,58,412,44.1,670213,117613,0
neo4j,saude,4,filtro,10,False,59,412,44.1,670213,117613,0
neo4j,saude,4,filtro,11,False,125,412,44.1,670213,117410,0
neo4j,saude,4,filtro,12,False,70,412,44.1,670213,117410,0
neo4j,saude,4,filtro,13,False,67,412,44.1,670213,117410,0
neo4j,saude,4,filtro,14,False,67,412,44.1,670213,117410,0
neo4j,saude,4,filtro,15,False,66,412,44.1,670213,117410,0
neo4j,saude,4,filtro,16,False,64,412,44.1,670213,117410,0
neo4j,saude,4,filtro,17,False,67,412,44.1,670213,117410,0
neo4j,saude,4,filtro,18,False,55,412,44.1,670213,117410,0
neo4j,saude,4,filtro,19,False,57,412,44.1,670213,117410,0
neo4j,saude,4,filtro,20,False,55,412,44.1,670213,117410,0
neo4j,saude,4,filtro,21,False,81,412,44.1,670213,117410,0
neo4j,saude,5,agregacao,1,True,200,51,34.0,675704,118605,461
neo4j,saude,5,agregacao,2,False,66,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,3,False,66,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,4,False,60,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,5,False,65,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,6,False,65,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,7,False,62,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,8,False,58,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,9,False,60,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,10,False,61,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,11,False,115,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,12,False,65,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,13,False,65,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,14,False,54,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,15,False,63,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,16,False,65,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,17,False,67,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,18,False,66,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,19,False,54,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,20,False,53,51,34.0,675704,119066,0
neo4j,saude,5,agregacao,21,False,54,51,34.0,675704,119066,0
neo4j,saude,6,anti_join,1,True,594,63943,9248.6,3886465,1298659,11347
neo4j,saude,6,anti_join,2,False,313,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,3,False,273,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,4,False,276,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,5,False,270,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,6,False,265,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,7,False,264,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,8,False,266,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,9,False,276,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,10,False,287,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,11,False,497,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,12,False,319,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,13,False,272,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,14,False,288,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,15,False,281,63943,9248.6,3886465,1310206,0
