banco,eixo,query,grupo,execucao,warmup,latencia_ms,linhas,mem_kb,buffers_hit,buffers_read
postgresql,saude,17,agregacao,13,False,18.089,61.0,320,2069,4235
postgresql,saude,17,agregacao,14,False,18.17,61.0,320,2163,4141
postgresql,saude,17,agregacao,15,False,17.292,61.0,320,2257,4047
postgresql,saude,17,agregacao,16,False,17.231,61.0,320,2351,3953
postgresql,saude,17,agregacao,17,False,17.149,61.0,320,2445,3859
postgresql,saude,17,agregacao,18,False,17.162,61.0,320,2539,3765
postgresql,saude,17,agregacao,19,False,17.494,61.0,320,2633,3671
postgresql,saude,17,agregacao,20,False,17.279,61.0,320,2727,3577
postgresql,saude,17,agregacao,21,False,17.146,61.0,320,2821,3483
postgresql,saude,18,agregacao,1,True,148.714,1.0,588,8470,24573
postgresql,saude,18,agregacao,2,False,138.877,1.0,588,11447,21596
postgresql,saude,18,agregacao,3,False,138.952,1.0,588,11541,21502
postgresql,saude,18,agregacao,4,False,136.667,1.0,588,11635,21408
postgresql,saude,18,agregacao,5,False,137.772,1.0,588,11729,21314
postgresql,saude,18,agregacao,6,False,136.291,1.0,588,11823,21220
postgresql,saude,18,agregacao,7,False,155.515,1.0,588,11917,21126
postgresql,saude,18,agregacao,8,False,155.046,1.0,588,12011,21032
postgresql,saude,18,agregacao,9,False,129.319,1.0,588,12105,20938
postgresql,saude,18,agregacao,10,False,131.781,1.0,588,12199,20844
postgresql,saude,18,agregacao,11,False,134.059,1.0,588,12293,20750
postgresql,saude,18,agregacao,12,False,134.095,1.0,588,12387,20656
postgresql,saude,18,agregacao,13,False,133.101,1.0,588,12481,20562
postgresql,saude,18,agregacao,14,False,153.511,1.0,588,12575,20468
postgresql,saude,18,agregacao,15,False,133.872,1.0,588,12669,20374
postgresql,saude,18,agregacao,16,False,132.251,1.0,588,12763,20280
postgresql,saude,18,agregacao,17,False,134.812,1.0,588,12857,20186
postgresql,saude,18,agregacao,18,False,134.634,1.0,588,12951,20092
postgresql,saude,18,agregacao,19,False,135.482,1.0,588,13045,19998
postgresql,saude,18,agregacao,20,False,134.323,1.0,588,13139,19904
postgresql,saude,18,agregacao,21,False,135.492,1.0,588,13233,19810
postgresql,saude,19,agregacao,1,True,65.59,1.0,137,17001,32154
postgresql,saude,19,agregacao,2,False,67.679,1.0,142,18311,31014
postgresql,saude,19,agregacao,3,False,67.334,1.0,137,19055,30270
postgresql,saude,19,agregacao,4,False,68.196,1.0,138,19431,29894
postgresql,saude,19,agregacao,5,False,70.62,1.0,137,19807,29518
postgresql,saude,19,agregacao,6,False,74.339,1.0,137,20183,29142
postgresql,saude,19,agregacao,7,False,72.873,1.0,137,20747,28578
postgresql,saude,19,agregacao,8,False,73.291,1.0,137,21499,27826
postgresql,saude,19,agregacao,9,False,70.385,1.0,138,22039,27262
postgresql,saude,19,agregacao,10,False,75.223,1.0,138,22627,26698
postgresql,saude,19,agregacao,11,False,78.863,1.0,137,23191,26134
postgresql,saude,19,agregacao,12,False,75.622,1.0,138,23567,25758
postgresql,saude,19,agregacao,13,False,73.626,1.0,141,24012,25288
postgresql,saude,19,agregacao,14,False,74.46,1.0,138,24671,24630
postgresql,saude,19,agregacao,15,False,71.708,1.0,139,25248,24052
postgresql,saude,19,agregacao,16,False,74.432,1.0,140,25826,23474
postgresql,saude,19,agregacao,17,False,75.525,1.0,140,26238,23062
postgresql,saude,19,agregacao,18,False,75.668,1.0,139,26827,22498
postgresql,saude,19,agregacao,19,False,75.812,1.0,140,27421,21903
postgresql,saude,19,agregacao,20,False,83.358,1.0,137,27829,21496
postgresql,saude,19,agregacao,21,False,75.295,1.0,137,28235,21090
postgresql,saude,20,multi_hop,1,True,921.559,907.0,1417,285109,25721
postgresql,saude,20,multi_hop,2,False,888.676,907.0,1415,293261,17815
postgresql,saude,20,multi_hop,3,False,880.907,907.0,1225,293210,17461
postgresql,saude,20,multi_hop,4,False,887.493,907.0,1423,293261,17425
postgresql,saude,20,multi_hop,5,False,882.745,907.0,1432,293725,17390
postgresql,saude,20,multi_hop,6,False,884.827,907.0,1415,296383,17423
postgresql,saude,20,multi_hop,7,False,887.824,907.0,1430,294115,17423
postgresql,saude,20,multi_hop,8,False,891.44,907.0,1433,294261,17409
postgresql,saude,20,multi_hop,9,False,881.956,907.0,1429,292928,17407
postgresql,saude,20,multi_hop,10,False,879.371,907.0,1425,293073,17394
postgresql,saude,20,multi_hop,11,False,880.76,907.0,1416,295276,17390
postgresql,saude,20,multi_hop,12,False,911.822,907.0,1209,293489,17419
postgresql,saude,20,multi_hop,13,False,893.001,907.0,1428,293330,17392
postgresql,saude,20,multi_hop,14,False,888.319,907.0,1425,293900,17392
postgresql,saude,20,multi_hop,15,False,884.505,907.0,1430,291010,19583
postgresql,saude,20,multi_hop,16,False,887.056,907.0,1424,295228,18917
postgresql,saude,20,multi_hop,17,False,879.065,907.0,1431,294818,17413
postgresql,saude,20,multi_hop,18,False,880.653,907.0,1429,293014,17693
postgresql,saude,20,multi_hop,19,False,877.19,907.0,1425,294194,17413
postgresql,saude,20,multi_hop,20,False,877.137,907.0,1430,293298,17391
postgresql,saude,20,multi_hop,21,False,883.368,907.0,1441,293077,17393
postgresql,saude,21,agregacao,1,True,107.408,645.0,7679,9000,35980
postgresql,saude,21,agregacao,2,False,110.143,645.0,7711,9226,35361
postgresql,saude,21,agregacao,3,False,115.553,645.0,7678,10297,34797
postgresql,saude,21,agregacao,4,False,115.216,645.0,7677,10468,34233
postgresql,saude,21,agregacao,5,False,116.04,645.0,7679,11128,33669
postgresql,saude,21,agregacao,6,False,119.005,645.0,7678,11551,33105
postgresql,saude,21,agregacao,7,False,116.909,645.0,7679,12013,32541
postgresql,saude,21,agregacao,8,False,116.024,645.0,7678,12646,31977
postgresql,saude,21,agregacao,9,False,116.507,645.0,7679,13529,31529
postgresql,saude,21,agregacao,10,False,118.556,645.0,7710,12815,31733
postgresql,saude,21,agregacao,11,False,118.223,645.0,7679,13063,31476
postgresql,saude,21,agregacao,12,False,116.937,645.0,7678,13798,30912
postgresql,saude,21,agregacao,13,False,116.44,645.0,7647,14626,30348
postgresql,saude,21,agregacao,14,False,119.459,645.0,7647,14799,29830
postgresql,saude,21,agregacao,15,False,116.273,645.0,7710,15186,29344
postgresql,saude,21,agregacao,16,False,116.43,645.0,7679,16578,28780
postgresql,saude,21,agregacao,17,False,121.273,645.0,7711,16353,28216
postgresql,saude,21,agregacao,18,False,119.432,645.0,7679,17112,27652
postgresql,saude,21,agregacao,19,False,115.266,645.0,7679,17259,27088
postgresql,saude,21,agregacao,20,False,114.315,645.0,7679,17999,26525
postgresql,saude,21,agregacao,21,False,115.979,645.0,7711,18343,26478
postgresql,saude,22,agregacao,1,True,899.217,438.0,462,315875,32881
postgresql,saude,22,agregacao,2,False,863.899,438.0,462,316448,32301
postgresql,saude,22,agregacao,3,False,865.653,438.0,462,316074,32671
postgresql,saude,22,agregacao,4,False,864.304,438.0,462,316331,32419
postgresql,saude,22,agregacao,5,False,815.793,438.0,462,316085,32684
postgresql,saude,22,agregacao,6,False,824.408,438.0,462,316347,32419
postgresql,saude,22,agregacao,7,False,816.561,438.0,462,316078,32684
postgresql,saude,22,agregacao,8,False,815.934,438.0,462,316346,32422
postgresql,saude,22,agregacao,9,False,813.437,438.0,462,316069,32693
postgresql,saude,22,agregacao,10,False,815.306,438.0,462,316345,32421
postgresql,saude,22,agregacao,11,False,813.923,438.0,462,316078,32686
postgresql,saude,22,agregacao,12,False,813.843,438.0,462,316347,32418
postgresql,saude,22,agregacao,13,False,824.891,438.0,462,316082,32689
postgresql,saude,22,agregacao,14,False,814.421,438.0,462,316349,32418
postgresql,saude,22,agregacao,15,False,813.838,438.0,462,316076,32691
postgresql,saude,22,agregacao,16,False,820.79,438.0,462,316352,32415
postgresql,saude,22,agregacao,17,False,816.758,438.0,462,316080,32692
postgresql,saude,22,agregacao,18,False,830.558,438.0,462,316346,32419
postgresql,saude,22,agregacao,19,False,813.606,438.0,462,316079,32690
postgresql,saude,22,agregacao,20,False,818.662,438.0,462,316345,32420
postgresql,saude,22,agregacao,21,False,826.929,438.0,462,316081,32686
postgresql,saude,23,agregacao,1,True,133.181,1042.0,6547,15893,16908
postgresql,saude,23,agregacao,2,False,125.925,1042.0,6547,16189,16612
postgresql,saude,23,agregacao,3,False,121.866,1042.0,6547,16377,16424
postgresql,saude,23,agregacao,4,False,118.349,1042.0,6547,16565,16236
postgresql,saude,23,agregacao,5,False,114.53,1042.0,6547,16753,16048
postgresql,saude,23,agregacao,6,False,109.763,1042.0,6547,16941,15860
postgresql,saude,23,agregacao,7,False,107.844,1042.0,6547,17129,15672
postgresql,saude,23,agregacao,8,False,107.526,1042.0,6547,17317,15484
postgresql,saude,23,agregacao,9,False,106.346,1042.0,6547,17505,15296
postgresql,saude,23,agregacao,10,False,112.615,1042.0,6547,17693,15108
postgresql,saude,23,agregacao,11,False,106.411,1042.0,6547,17881,14920
postgresql,saude,23,agregacao,12,False,105.617,1042.0,6547,18069,14732
postgresql,saude,23,agregacao,13,False,108.747,1042.0,6547,18257,14544
postgresql,saude,23,agregacao,14,False,111.078,1042.0,6547,18445,14356
postgresql,saude,23,agregacao,15,False,108.611,1042.0,6547,18633,14168
postgresql,saude,23,agregacao,16,False,105.568,1042.0,6547,18821,13980
postgresql,saude,23,agregacao,17,False,105.096,1042.0,6547,19009,13792
postgresql,saude,23,agregacao,18,False,109.673,1042.0,6547,19197,13604
postgresql,saude,23,agregacao,19,False,107.75,1042.0,6547,19385,13416
postgresql,saude,23,agregacao,20,False,110.992,1042.0,6547,19556,13245
postgresql,saude,23,agregacao,21,False,108.359,1042.0,6547,19685,13116
postgresql,saude,24,agregacao,1,True,44.088,1.0,100,636,24181
postgresql,saude,24,agregacao,2,False,48.617,1.0,100,1200,23744
postgresql,saude,24,agregacao,3,False,50.278,1.0,100,1482,23462
postgresql,saude,24,agregacao,4,False,52.551,1.0,100,1764,23180
postgresql,saude,24,agregacao,5,False,56.0,1.0,100,2046,22898
postgresql,saude,24,agregacao,6,False,53.385,1.0,100,2328,22616
postgresql,saude,24,agregacao,7,False,57.632,1.0,100,2610,22334
postgresql,saude,24,agregacao,8,False,57.014,1.0,100,2892,22052
postgresql,saude,24,agregacao,9,False,56.562,1.0,100,3004,21770
postgresql,saude,24,agregacao,10,False,60.133,1.0,100,3626,21488
postgresql,saude,24,agregacao,11,False,58.629,1.0,100,3908,21206
postgresql,saude,24,agregacao,12,False,58.01,1.0,100,4147,20924
postgresql,saude,24,agregacao,13,False,60.043,1.0,100,4302,20642
postgresql,saude,24,agregacao,14,False,61.929,1.0,100,4754,20360
postgresql,saude,24,agregacao,15,False,59.377,1.0,100,4866,20078
postgresql,saude,24,agregacao,16,False,58.94,1.0,100,5191,19796
postgresql,saude,24,agregacao,17,False,61.048,1.0,100,5430,19514
postgresql,saude,24,agregacao,18,False,59.462,1.0,100,5755,19232
postgresql,saude,24,agregacao,19,False,62.37,1.0,100,6037,18950
postgresql,saude,24,agregacao,20,False,59.072,1.0,100,6276,18668
postgresql,saude,24,agregacao,21,False,57.881,1.0,100,6388,18386
postgresql,saude,25,agregacao,1,True,145.925,246.0,7526,37861,34298
postgresql,saude,25,agregacao,2,False,126.897,246.0,7526,49101,22992
postgresql,saude,25,agregacao,3,False,127.098,246.0,7526,49401,22710
postgresql,saude,25,agregacao,4,False,127.34,246.0,7526,49716,22428
postgresql,saude,25,agregacao,5,False,130.014,246.0,7526,49947,22146
postgresql,saude,25,agregacao,6,False,126.021,246.0,7526,50295,21864
postgresql,saude,25,agregacao,7,False,126.878,246.0,7526,50577,21582
postgresql,saude,25,agregacao,8,False,126.672,246.0,7526,50790,21300
postgresql,saude,25,agregacao,9,False,127.533,246.0,7526,51126,21018
postgresql,saude,25,agregacao,10,False,126.032,246.0,7526,51411,20736
postgresql,saude,25,agregacao,11,False,127.469,246.0,7526,51645,20454
postgresql,saude,25,agregacao,12,False,127.724,246.0,7526,51975,20172
postgresql,saude,25,agregacao,13,False,128.028,246.0,7526,52257,19890
postgresql,saude,25,agregacao,14,False,125.48,246.0,7526,52485,19608
postgresql,saude,25,agregacao,15,False,124.91,246.0,7526,52820,19327
postgresql,saude,25,agregacao,16,False,126.659,246.0,7526,52793,19306
postgresql,saude,25,agregacao,17,False,126.72,246.0,7526,52959,19134
postgresql,saude,25,agregacao,18,False,125.374,246.0,7526,52961,19129
postgresql,saude,25,agregacao,19,False,124.581,246.0,7526,52964,19129
postgresql,saude,25,agregacao,20,False,126.516,246.0,7526,52967,19129
postgresql,saude,25,agregacao,21,False,124.423,246.0,7526,53018,19129
postgresql,saude,26,espacial,1,True,303.384,4638.0,1016,141670,216
postgresql,saude,26,espacial,2,False,260.519,4638.0,1016,141886,0
postgresql,saude,26,espacial,3,False,244.872,4638.0,1016,141886,0
postgresql,saude,26,espacial,4,False,243.613,4638.0,1016,141886,0
postgresql,saude,26,espacial,5,False,237.711,4638.0,1016,141886,0
postgresql,saude,26,espacial,6,False,243.526,4638.0,1016,141886,0
postgresql,saude,26,espacial,7,False,239.937,4638.0,1016,141886,0
postgresql,saude,26,espacial,8,False,243.347,4638.0,1016,141886,0
postgresql,saude,26,espacial,9,False,240.058,4638.0,1016,141886,0
postgresql,saude,26,espacial,10,False,243.208,4638.0,1016,141886,0
postgresql,saude,26,espacial,11,False,238.988,4638.0,1016,141886,0
postgresql,saude,26,espacial,12,False,242.755,4638.0,1016,141886,0
postgresql,saude,26,espacial,13,False,241.717,4638.0,1016,141886,0
postgresql,saude,26,espacial,14,False,243.848,4638.0,1016,141886,0
postgresql,saude,26,espacial,15,False,242.734,4638.0,1016,141886,0
postgresql,saude,26,espacial,16,False,243.567,4638.0,1016,141886,0
postgresql,saude,26,espacial,17,False,243.059,4638.0,1016,141886,0
postgresql,saude,26,espacial,18,False,243.023,4638.0,1016,141886,0
postgresql,saude,26,espacial,19,False,243.504,4638.0,1016,141886,0
postgresql,saude,26,espacial,20,False,243.762,4638.0,1016,141886,0
postgresql,saude,26,espacial,21,False,242.948,4638.0,1016,141886,0
postgresql,saude,27,espacial,1,True,99.639,71.0,1273,44120,9997
postgresql,saude,27,espacial,2,False,98.324,71.0,1273,45176,8941
postgresql,saude,27,espacial,3,False,98.301,71.0,1273,45270,8847
postgresql,saude,27,espacial,4,False,99.085,71.0,1273,45364,8753
postgresql,saude,27,espacial,5,False,98.847,71.0,1273,45458,8659
postgresql,saude,27,espacial,6,False,98.308,71.0,1273,45552,8565
postgresql,saude,27,espacial,7,False,103.511,71.0,1273,45646,8471
postgresql,saude,27,espacial,8,False,98.794,71.0,1273,45740,8377
postgresql,saude,27,espacial,9,False,98.378,71.0,1273,45834,8283
postgresql,saude,27,espacial,10,False,99.106,71.0,1273,45928,8189
postgresql,saude,27,espacial,11,False,103.888,71.0,1273,46022,8095
postgresql,saude,27,espacial,12,False,99.071,71.0,1273,46116,8001
postgresql,saude,27,espacial,13,False,97.899,71.0,1273,46210,7907
postgresql,saude,27,espacial,14,False,97.485,71.0,1273,46304,7813
postgresql,saude,27,espacial,15,False,97.612,71.0,1273,46398,7719
postgresql,saude,27,espacial,16,False,99.778,71.0,1273,46492,7625
postgresql,saude,27,espacial,17,False,99.676,71.0,1273,46586,7531
postgresql,saude,27,espacial,18,False,98.582,71.0,1273,46680,7437
postgresql,saude,27,espacial,19,False,97.419,71.0,1273,46774,7343
postgresql,saude,27,espacial,20,False,97.721,71.0,1273,46868,7249
postgresql,saude,27,espacial,21,False,99.016,71.0,1273,46962,7155
